飛田,とびた|ひだ,23100,53.88
井原,いばら|いはら,23100,16.48
浦野,うらの,23100,75.86
小菅,こすが,23100,35.77
首藤,しゅどう|すどう|しゅとう,23000,60.0
赤坂,あかさか,23000,2.54
玉置,たまおき|たまき,23000,25.78
田端,たばた,22900,31.96
青野,あおの,22900,32.59
北,きた,22800,0.25
柏原,かしわら|かしわばら,22800,11.68
横川,よこかわ,22700,22.49
小玉,こだま,22600,22.88
大林,おおばやし,22600,19.61
小高,こだか|おだか,22500,63.16
合田,あいだ|ごうだ,22500,53.44
浅沼,あさぬま,22500,62.86
水島,みずしま,22400,16.24
梅沢,うめざわ,22300,54.1
竹原,たけはら,22300,19.76
角谷,すみや|かくたに|かどや|かくや,22200,83.02
宮坂,みやさか,22200,40.99
脇田,わきた,22100,58.41
有賀,ありが|あるが,22100,45.67
志田,しだ,22100,24.26
池本,いけもと,22100,106.45
三沢,みさわ,22000,9.71
本村,ほんそん|もとむら,22000,21.26
柴山,しばやま,22000,291.39
島津,しまづ,22000,18.11
明石,あかし|あかいし,21900,4.98
妹尾,せのお|せお,21800,47.48
池谷,いけたに|いけや|いけがや,21700,11673.15
春日,しゅんじつ|かすが,21700,3.68
大下,おおした,21700,56.41
勝田,かつた,21600,29.27
滝川,たきかわ,21600,13.37
大和,やまと,21600,2.0
宮里,みやさと|みやざと,21500,17.48
富山,とやま|とみやま,21500,0.71
楠,くす|くすのき,21500,9.17
加瀬,かせ,21500,20.31
中塚,なかつか,21400,57.89
前島,まえじま|まえしま,21400,54.1
会田,あいだ,21300,55.7
阪口,さかぐち,21200,57.14
曽我,そが,21200,41.77
戸塚,とつか,21200,10.65
恩田,おんだ,21100,23.7
柿沼,かきぬま,21100,105.6
笹川,ささがわ,21000,160.19
川越,かわごえ,21000,4.49
前野,まえの,21000,27.27
谷村,たにむら,21000,18.08
益田,ますだ,21000,15.44
小栗,ささぐり,21000,11.09
楠本,くすもと,21000,69.84
石野,いしの,21000,25.1
国分,こくぶ,21000,13.07
白木,しらき,20900,22.53
吉崎,よしざき,20900,429.97
坂東,ばんどう,20900,18.08
古山,ふるやま,20900,75.43
磯野,いその,20900,39.52
菅井,すがい,20900,72.53
夏目,なつめ,20800,6.77
野島,のじま,20800,6880.73
岡山,おかやま,20700,0.61
日下部,くさかべ,20700,60.27
井本,いもと|いのもと,20700,82.5
内村,うちむら,20700,21.12
花岡,はなおか,20600,33.59
高畑,たかはた|こうはた,20600,19.35
熊田,くまた,20500,16.99
石倉,いしぐら,20500,63.46
田渕,たふち,20500,69.84
中,なか|あたり|ちゅう|あたる,20500,0.06
沖,おき,20500,1.92
玉木,たまき,20400,19.35
東海林,しょうじ|とうかいりん,20400,68.75
浜,はま,20400,2.26
神戸,こうべ|かんべ|かんど|かみと|ごうど,20300,0.72
金澤,かなさわ,20300,26.83
城戸,きど,20300,49.81
福地,ふくち,20300,20.28
滝,たき|たけし,20300,2.65
倉本,くらもと,20300,29.33
持田,もちだ,20300,13.07
末吉,すえきち,20300,19.16
田所,たどころ,20200,61.97
若山,わかやま,20200,48.71
塩見,しおみ,20200,47.48
沖田,おきた,20200,22.84
鬼頭,おにがしら|きとう,20200,49.81
児島,こじま,20100,26.4
寺沢,てらさわ,20100,67.01
黒崎,くろさき,20100,92.31
八田,はった,20000,29.93
森井,もりい,20000,68.04
沢井,さわい,20000,43.56
森永,もりなが,20000,10.48
高嶋,こうしま|たかしま,20000,29.14
重松,しげまつ,20000,64.39
大浦,おおうら,19900,28.63
高谷,たかたに|たかや,19900,59.73
本山,ほんざん|もとやま,19900,11.68
寺西,てらにし,19900,68.04
廣瀬,ひろしげ|ひろせ,19900,26.24
村木,むらき,19900,77.65
大高,おおたか,19900,31.88
今,いま|こん,19800,0.1
井村,いむら,19800,27.67
田尻,たじり,19800,25.38
重田,しげた|じゅうだ|おもだ,19800,103.94
粕谷,かすや,19700,87.42
長坂,ながさか,19700,37.18
深井,ふかい,19700,15.75
南部,なんぶ,19600,1.08
平賀,ひらか,19500,37.5
玉田,たまだ,19500,22.11
菊田,きくた,19500,48.89
鵜飼,うかい|うがい,19400,37.08
米倉,よねくら,19400,12.45
川嶋,かわしま,19400,27.22
磯崎,いそざき,19300,691.1
寺岡,てらおか,19200,56.65
岩谷,いわたに,19200,36.07
秋本,あきもと,19200,41.12
岡島,おかじま,19200,23.16
猪股,いのまた,19200,162.16
笹原,ささはら,19200,63.77
熊倉,くまくら,19200,83.54
畠中,はたなか|はたけなか,19100,55.23
桜田,さくらだ,19100,19.47
野呂,のろ,19000,55.46
増井,ますい,19000,71.35
冨永,とみえ|とみなが,19000,68.75
氏家,うじいえ,19000,53.23
知念,ちねん,18900,33.67
古橋,ふるはし,18900,60.55
小口,こぐち|おぐち,18800,14.72
富沢,とみさわ,18800,61.68
紺野,こんの,18800,20.95
五味,ごみ,18800,14.3
小平,こだいら|こひら,18800,2.19
小俣,おまた,18700,83.02
長浜,ながはま,18700,10.56
川添,かわぞい|かわぞえ|かわそえ,18700,60.0
大関,おおぜき,18700,28.27
土谷,つちや,18600,89.8
小暮,こぐれ,18600,41.9
西井,にしい,18600,121.1
牧田,まきた|まきだ,18500,55.93
西浦,にしうら,18500,33.67
新村,にいむら|しんむら,18500,60.27
梶田,かじた,18500,100.0
安永,あんえい|やすなが,18500,34.29
岩村,いわむら,18400,20.85
柳瀬,やなせ|やないせ,18400,47.65
下地,したじ|しもじ,18400,8.35
境,さかい,18400,2.02
丸田,まるた,18400,71.74
平本,ひらもと,18400,85.71
倉橋,くらはし,18300,39.17
河西,かさい|かわにし,18300,9.78
鹿野,しかの|かの,18300,28.95
花井,はない,18300,29.01
相田,あいだ,18300,21.02
大越,おおこし,18300,62.56
今川,いまがわ,18300,155.84
辻村,つじむら,18300,48.71
鹿島,かしま,18300,4.52
長沼,ながぬま,18200,22.07
杉崎,すぎさき,18200,427.18
藤島,ふじしま,18100,39.52
宮澤,みやさわ,18100,22.53
松谷,まつたに|まつがい,18100,45.67
百瀬,ももせ,18000,54.1
寺崎,てらさき,18000,800.0
二瓶,にへい|にべ,18000,80.0
神原,かんばら,18000,67.69
塚越,つかごし,18000,80.49
小峰,こみね,18000,22.15
寺井,てらい,18000,52.8
伴,とも|ばん,18000,1.54
湊,みなと|しゅう|あつ,18000,8.05
寺内,てらうち,18000,37.82
我妻,わがつま|がさい,18000,75.43
安川,やすかわ,17900,676.92
新保,しんぼ,17900,62.26
黒澤,くろさわ,17900,17.93
赤羽,あかばね|あかば,17900,12.34
古市,ふるいち,17800,44.0
川名,かわな,17800,85.16
伊達,だて,17800,5.43
益子,ますこ|みつこ,17700,27.91
本郷,ほんごう,17600,5.69
浦,うら,17600,3.32
品川,しながわ,17600,1.57
東野,とうの|ひがしの,17500,12.34
滝田,たきた,17500,56.65
篠塚,しのづか,17500,68.39
仲野,なかの,17500,97.06
大前,おおまえ,17500,18.51
室井,むろい,17500,22.15
野間,のあい|のま,17500,34.38
真野,まの,17400,40.99
石沢,いしざわ,17400,98.51
土肥,どひ,17400,22.49
熊沢,くまざわ,17400,46.48
的場,まとば,17400,28.14
郡司,ぐんじ,17300,85.16
中岡,なかおか,17300,63.46
平原,へいげん|ひらはら,17300,4.41
金,きん|こん,17300,0.09
江田,えだ|ごうだ|こうだ,17300,24.95
片野,かたの,17300,91.67
須永,すなが,17300,87.42
村越,むらこし,17200,104.76
村中,むらじゅう,17200,55.0
河上,かわかみ,17200,51.56
新川,しんかわ|にいかわ,17200,44.75
神保,じんぼ,17200,10.48
江頭,えがしら,17200,46.15
大宮,おおみや,17100,2.86
照井,てるい,17100,129.41
藤山,ふじやま|とうやま,17100,335.03
南雲,なぐも,17000,66.67
長友,ながとも,17000,49.81
渥美,あつみ,17000,27.67
金原,きんばら|きんぱら|かねはら,17000,43.28
安西,あんざい,17000,16.24
坂,さか,16900,1.69
野尻,のじり,16900,32.12
保田,やすだ,16900,31.81
大岩,おおいわ,16900,37.82
湯川,ゆかわ,16900,16.3
住田,すみた,16800,57.89
久田,ひさだ|きゅうた,16800,88.59
長澤,ながさわ,16800,7.9
赤井,あかい,16800,20.92
安原,やすはら,16800,52.17
森島,もりしま,16800,47.83
栗本,くりもと,16800,40.99
広川,ひろかわ,16700,34.11
高須,たかす,16700,31.35
河口,かこう,16700,6.08
松橋,まつばし|まつはし,16600,59.19
大河原,おおがわら|おおかわら,16600,26.51
河崎,かわさき,16600,66.33
矢吹,やぶき,16600,21.85
増山,ますやま,16600,1081.97
北岡,きたおか,16600,60.55
石岡,いしおか,16600,21.32
津村,つむら,16600,35.39
小山田,おやまだ|こやまだ,16600,37.29
塩崎,しおざき,16600,352.0
梶,かじ,16600,19.58
伏見,ふしみ,16600,7.33
船越,ふなこし,16500,30.56
有村,ありむら,16500,41.38
坪田,つぼた,16500,38.26
上岡,うえおか|かみおか,16500,86.27
相良,さがら|あいら,16500,39.64
吉見,よしみ,16500,26.09
高津,たかつ,16500,12.45
金野,かねの|きんの|こんの,16400,157.14
増子,ますこ,16400,117.86
長嶋,おさじま|ながしま,16400,16.12
石村,いしむら,16400,83.02
薄井,うすい,16400,159.42
藤谷,ふじたに|ふじや,16400,45.99
矢崎,やざき,16300,536.59
中森,なかもり,16300,17.79
西森,にしもり,16300,58.93
関本,せきもと,16300,35.48
磯貝,いそがい,16300,113.79
福士,ふくし,16300,31.58
八巻,やまき,16200,87.42
谷田,たにだ,16200,99.25
安東,あんどう|あんとう,16200,31.65
桑野,くわの,16200,68.75
緑川,みどりかわ,16200,27.27
藤巻,ふじまき,16200,32.59
高坂,たかさか|こうさか,16200,45.21
河井,かわい,16200,48.71
垣内,かきうち|かいと|かいとう,16100,73.33
山脇,やまわき,16100,84.08
梶山,かじやま,16100,292.04
稲村,いなむら,16100,48.0
高沢,たかさわ,16100,149.15
関野,せきの,16000,113.79
尾関,おぜき,16000,977.78
森崎,もりさき,16000,312.8
浜中,はまなか,16000,18.28
水本,みずもと,16000,67.35
小村,しょうそん,16000,23.45
中道,ちゅうどう|なかみち,16000,16.2
仲宗根,なかそね,16000,135.38
長山,ながやま,15900,20.31
棚橋,たなはし,15900,68.04
堺,さかい,15900,2.96
谷内,たにうち|やち,15900,61.68
湯本,ゆもと,15900,17.69
松林,まつばやし,15800,19.53
二村,ふたむら,15800,31.65
住吉,すみよし,15800,5.37
牛島,うしじま,15800,48.53
迫田,さこだ|さこた,15800,170.1
榊,さかき,15700,18.94
小宮山,こみやま,15600,207.22
小竹,こたけ,15600,41.25
照屋,てるや,15600,77.19
船木,ふなき,15600,70.21
加賀,かが,15600,5.55
玉川,たまがわ,15600,6.17
人見,ひとみ,15500,11.28
柿崎,かきざき,15500,300.0
東山,ひがしやま,15500,5.37
田嶋,たしま,15500,45.21
相澤,あいさわ|あいざわ,15500,18.59
飯村,いいむら,15500,151.38
柿本,かきもと,15400,52.59
椿,つばき,15400,4.89
塩沢,しおざわ,15400,25.98
塩野,しおの,15400,42.17
大坂,おおさか|だいさか,15400,20.18
赤塚,あかつか,15400,17.58
新美,にいみ,15400,78.11
芝田,しばた,15400,41.9
鶴見,つるみ,15400,3.44
梅木,うめき,15300,128.16
丸岡,まるおか,15300,34.65
永瀬,ながせ,15200,23.96
深澤,ふかさわ,15200,39.05
吉武,よしたけ,15200,69.84
越川,こしかわ,15200,809.82
田沢,たざわ,15200,31.96
高森,たかもり,15100,23.28
矢沢,やざわ,15100,17.6
下野,げや|しもつけ|しもの|かばた,15100,10.15
仲,なか,15100,1.07
清原,きよはら,15000,12.11
唐沢,からさわ,15000,20.31
向山,むかいやま|むこうやま,15000,100.0
小橋,こばし,15000,27.62
駒井,こまい,15000,74.16
沢,さわ,14900,3.13
井沢,いさわ,14900,51.97
高杉,たかすぎ,14900,15.83
宇田,うだ,14900,56.65
鮫島,さめじま,14800,49.07
辻井,つじい,14800,69.84
三瓶,さんぺい|みかめ,14800,56.41
西澤,さいざわ|にしざわ,14800,28.7
竹林,たけばやし,14800,6.73
平間,ひらま,14800,86.84
畑山,はたけやま,14800,611.11
高林,たかばやし,14800,37.82
川内,せんだい,14800,14.51
木島,きじま,14800,52.59
藤澤,ふじさわ,14800,30.0
名倉,なくら,14700,62.56
西崎,にしざき,14700,273.29
植野,うえの,14700,63.77
福元,ふくもと,14700,103.12
疋田,ひった|ひきた,14700,49.62
八幡,やわた|やはた,14700,3.74
塙,はなわ,14700,57.14
原島,はらしま,14600,118.92
福沢,ふくざわ,14600,28.14
磯田,いそだ,14600,137.21
犬飼,いぬかい,14600,26.35
袴田,はかまだ,14600,73.33
平石,ひらいし,14600,56.9
岩沢,いわさわ,14600,85.71
笹本,ささもと,14600,70.97
鳴海,なるみ,14600,28.82
加茂,かも,14500,9.17
米谷,よねや|まいや,14500,100.76
勝山,かつやま,14500,14.63
西垣,にしがき,14500,123.36
対馬,つしま|とうま,14500,8.0
羽鳥,はとり,14500,48.35
長屋,ながや,14500,20.0
金本,かなもと,14400,15.1
森野,もりの,14400,28.51
島本,しまもと,14400,16.18
村尾,むらお,14300,69.11
船橋,ふなばし,14300,4.19
志水,しみず,14300,45.67
安斎,あんざい,14300,78.57
廣田,ひろた,14300,40.99
上地,じょうち|かみち,14300,5.74
沢村,さわむら,14300,15.12
浦川,うらかわ,14300,142.09
城,しろ|たち|じょう|きずき,14300,0.29
木谷,きたに,14200,63.16
村本,むらもと,14200,86.27
山浦,やまうら,14200,84.62
柳澤,やぎさわ|やなぎさわ,14200,47.31
大屋,おおや,14200,60.55
岩橋,いわはし,14200,100.0
伊沢,いざわ,14200,43.14
小崎,おざき|こざき|こさき,14200,1100.0
長,おさ|なが|ちょう,14200,0.33
大杉,おおすぎ,14100,16.73
神,かみ|じん|しん,14100,0.32
赤堀,あかぼり|あかほり,14100,71.35
衛藤,えとう,14100,79.52
小田島,おだじま,14100,122.22
小熊,こぐま|おぐま,14100,3.5
桂,かつら|けい,14100,2.08
小山内,おさない,14100,100.76
若杉,わかすぎ,14100,35.01
芝,しば,14100,3.27
早瀬,はやせ,14100,43.0
川又,かわまた,14100,91.67
新里,にいさと|しんざと,14000,77.19
庄子,しょうじ,14000,18.26
伊勢,いせ,14000,2.29
石毛,いしげ,14000,81.99
添田,そえだ,14000,66.67
横溝,よこみぞ,14000,50.19
時田,ときた,14000,123.36
高塚,たかつか,14000,50.19
高久,たかひさ|たかく,14000,99.25
板谷,いたや|いただに|いたたに,14000,63.46
芹沢,せりざわ,14000,23.74
高本,たかもと,14000,86.27
宮村,みやむら,14000,60.0
城間,しろま,13900,118.92
深川,ふかがわ,13900,13.59
長嶺,ながみね,13900,101.54
竹山,ちくざん,13900,10.65
保科,ほしな,13900,85.16
柳井,やない,13800,26.88
柴,しば,13800,2.83
松葉,まつば,13800,17.74
飯沼,いいぬま,13700,94.96
新藤,しんどう,13700,49.07
丸尾,まるお,13700,50.38
大迫,おおさこ,13700,23.53
直井,なおい,13700,130.69
鳥海,ちょうかい|とりうみ,13700,225.64
平岩,ひらいわ,13700,35.97
米村,よねむら,13600,76.3
谷山,たにやま,13600,187.23
徳山,とくやま,13600,70.59
山谷,やまたに|やまや,13600,8.1
永松,ながまつ,13600,123.36
井戸,いど,13600,11.0
安岡,やすおか,13600,48.53
桐山,きりやま,13600,459.93
猪俣,いのまた,13600,113.79
竹島,たけしま,13600,18.31
国井,くにい,13500,135.38
塩川,しおかわ,13500,367.69
大上,おおうえ,13500,106.45
水越,みずこし,13500,89.19
大須賀,おおすが,13400,76.74
佃,つくだ,13400,26.35
上林,かんばやし|じょうばやし,13400,69.47
山路,やまじ,13400,5.32
別府,べっぷ|べふ,13400,7.81
柘植,つげ,13400,62.86
黒瀬,くろせ,13400,35.11
小浜,おばま,13400,14.27
赤間,あかま,13400,68.04
安江,やすえ,13400,103.94
日向,ひなた|ひむかい|ひゅうが,13400,6.8
新城,しんしろ|しんじょう|あらしろ,13400,2.55
猪狩,ししがり|いがり,13300,139.24
幸田,こうた|こうだ,13300,24.81
野澤,ぬさわ,13300,67.69
岩野,いわの,13300,80.49
生駒,いこま,13300,13.54
熊野,くまの|いや,13300,6.6
竹之内,たけのうち,13300,96.35
柳沼,やぎぬま,13300,114.78
福留,ふくとめ,13300,18.67
福嶋,ふくし,13200,67.35
大泉,おおいずみ,13200,9.17
大河内,おおこうち,13200,36.97
橋詰,はしづめ,13200,129.41
岩見,いわみ,13200,50.19
脇,わき,13200,2.91
青島,あおしま,13100,12.22
須貝,すがい,13100,152.07
竹井,たけい,13100,69.11
須崎,すさき,13100,31.88
平島,ひらしま,13100,128.16
岩元,いわもと,13100,148.48
村川,むらかわ,13100,929.58
新山,しんやま,13000,23.2
藤江,ふじえ,13000,87.42
藤,ふじ|とう,13000,1.76
中平,なかひら,13000,78.11
早田,はやた|そうだ,13000,89.8
鳥越,とりごえ,13000,39.05
深見,ふかみ,12900,40.49
上西,かみにし,12900,138.66
石上,いしがみ,12900,39.88
名取,なとり,12900,18.23
山西,やまにし,12900,0.43
熊本,くまもと,12900,0.45
神尾,かみお,12900,26.88
猿渡,さるわたり,12900,167.94
五島,ごとう|ごしま,12900,11.28
上島,かみしま,12800,46.81
兵頭,ひょうどう,12800,136.79
赤嶺,あかみね,12800,77.19
鎌倉,かまくら,12800,2.15
崎山,さきやま,12800,359.67
小塚,こづか,12800,40.12
小松崎,こまつざき,12700,125.71
綿貫,わたぬき,12700,93.62
宗像,むなかた,12700,20.72
矢作,やはぎ,12600,23.16
砂田,すなだ,12600,105.6
春田,はるた,12600,61.68
鷲見,わしみ|すみ,12600,139.53
岩切,いわきり,12600,116.81
長江,ちょうこう|ながえ,12600,11.38
松澤,まつざわ,12600,37.61
秋吉,あきよし,12600,37.61
松坂,まつさか,12500,6.47
竹谷,たけたに,12500,138.51
塩原,しおばら,12500,15.75
萩野,はぎの,12500,64.08
安本,やすもと,12500,73.33
石津,いしづ,12500,71.35
桜庭,さくらば,12500,21.12
市橋,いちはし,12500,82.5
古澤,こさわ|ふるさわ,12400,54.1
鬼塚,おにづか|おにつか,12400,58.67
梶谷,かじたに,12400,144.42
新倉,にいくら,12400,96.35
園部,そのべ,12400,57.64
関川,せきかわ|せきがわ,12400,34.92
荒谷,あらたに|あらや,12400,118.92
平木,ひらき,12400,104.76
舟橋,ふなばし,12400,72.53
真下,ました|ましも|しんか,12400,15.15
蛭田,ひるた,12400,195.56
竹川,たけかわ,12300,1137.93
岡林,おかばやし,12300,78.11
広岡,ひろおか,12300,76.3
藤枝,ふじえだ,12300,11.68
池野,いけの,12300,60.55
間瀬,ませ,12300,100.76
二階堂,にかいどう,12300,22.92
土岐,とき|どき,12200,23.04
大岡,おおおか,12200,28.95
加賀谷,かがや,12200,150.51
佐原,さわら,12200,27.91
竹沢,たけざわ,12200,103.12
磯,いそ,12100,7.02
安倍,あべ|あんべ,12100,5.1
磯村,いそむら,12100,79.04
東田,ひがしだ|とうだ,12100,57.39
辰巳,たつみ,12100,12.22
川尻,かわじり,12100,44.59
黒須,くろす,12000,90.41
清家,せいけ,12000,1100.0
鳥羽,とば,12000,10.23
一ノ瀬,いちのせ,12000,34.83
岸野,きしの,12000,145.37
友田,ともだ,12000,41.77
馬渕,うまぶち,12000,89.19
副島,そえじま,11900,81.48
高石,たかいし,11900,23.96
脇坂,わきさか,11900,133.06
大堀,おおほり,11900,64.08
犬塚,いぬづか,11900,92.96
守田,もりた|まもりた,11900,118.92
大賀,おおが|たいが,11900,51.36
近江,おうみ,11900,6.14
元木,もとき,11900,55.23
村野,むらの,11900,60.83
武山,たけやま,11900,771.93
堀尾,ほりお,11900,90.41
井坂,いさか,11800,101.54
船津,ふなつ,11800,61.97
菊川,きくがわ,11800,12.0
米川,よねかわ,11800,116.81
星川,ほしかわ,11800,38.37
嶋崎,しまさき,11800,2009.13
戸村,とむら,11800,205.29
中園,なかその,11800,79.52
奥谷,おくたに,11800,58.41
佐山,さやま,11800,276.15
吉松,よしまつ,11700,72.53
宮嶋,しやじま|みやじま,11700,86.84
須山,すやま,11700,134.56
谷岡,たにおか,11700,111.86
田丸,たまる,11700,417.72
若月,わかつき,11700,75.86
大里,おおさと,11600,14.72
日置,ひおき|へき,11600,24.4
吉成,よしなり,11600,88.59
多賀,たが,11600,24.67
片倉,かたくら,11600,40.0
坪内,つぼうち,11600,66.33
北口,きたぐち,11600,5.3
北条,ほうじょう,11600,11.79
高城,たかぎ|たき,11600,28.57
亀谷,かめたに|かめや,11600,110.92
有吉,ありよし,11600,40.99
山地,さんち,11600,5.45
梶川,かじかわ,11600,1431.67
長内,おさない|ながうち,11600,189.93
小田切,おだぎり,11600,57.89
杉谷,すぎたに,11600,86.84
辻野,つじの,11600,185.92
江本,えもと,11500,68.04
大本,おおもと,11500,54.55
川北,かわきた,11500,25.14
宮武,みやたけ,11500,103.12
新,しん|あらた|あたらし|ねお,11500,0.06
土方,どかた|つちかた|ひじかた,11500,12.82
赤沢,あかざわ,11500,72.53
海老沢,えびさわ,11500,97.78
大門,だいもん|おおかど,11500,6.57
兼子,かねこ,11500,150.17
広沢,ひろさわ,11500,33.76
柴原,しばはら,11400,74.16
巽,たつみ,11400,28.14
堀部,ほりべ,11400,87.42
春山,はるやま,11400,342.86
大脇,おおわき,11400,97.78
伊波,いなみ|いは|いば,11400,115.79
有本,ありもと,11300,94.96
武石,たけし,11300,92.31
箕輪,みのわ,11300,33.42
佐田,さた,11300,29.27
藤倉,ふじくら,11300,73.33
河辺,かわべ|こうべ,11300,39.88
戸谷,とや,11300,142.86
小木曽,おぎそ,11300,240.44
設楽,したら|しだら,11300,50.77
田山,たやま,11300,825.0
細見,さいけん|ほそみ,11300,51.56
岡安,おかやす,11300,97.78
片平,かたひら,11200,231.17
曽我部,そがべ,11200,48.35
姫野,ひめの,11200,22.18
田坂,たさか,11200,67.35
宮尾,みやお,11200,53.01
八島,やしま,11200,74.16
末広,すえひろ,11200,13.94
赤石,あかいし,11200,39.88
赤尾,あかお,11200,84.08
安里,あさと,11200,52.8
寺山,てらやま,11200,137.07
伊原,いはら,11100,54.1
深津,ふかつ,11100,39.29
辻田,つじた,11100,164.38
中込,なかごめ,11100,101.54
間宮,まみや,11100,34.2
北浦,きたうら,11100,43.14
中江,なかえ,11100,29.2
糸井,いとい,11100,32.43
瀬戸口,せとぐち,11100,93.62
田淵,たぶち,11100,70.59
井関,いせき,11100,67.69
横内,よこうち,11000,60.55
杉江,すぎえ,11000,107.32
江上,えがみ,11000,75.43
牟田,むた,11000,83.54
高垣,たかがき,11000,102.33
真壁,まかべ,11000,11295.57
作田,さくた,11000,81.99
若井,わかい,11000,104.76
鳥山,とりやま,11000,594.59
小松原,こまつばら,11000,56.9
高宮,たかみや,11000,43.42
半沢,はんざわ,11000,179.35
露木,つゆき,10900,152.78
金川,かねかわ|かながわ,10900,857.14
藤間,ふじま,10900,70.21
吉良,きら,10900,28.57
末松,すえまつ,10900,123.36
末次,すえつぐ|すえなみ,10900,135.38
河津,かわづ,10900,19.85
古野,ふるの,10900,93.62
国吉,くによし,10900,110.92
新居,しんきょ|あらい|にい,10800,2.55
草間,くさま,10800,61.11
日比,ひび,10800,8.15
永尾,ながお,10800,236.56
奥原,おくはら,10700,180.33
峯,みね,10700,13.54
角野,すみの,10700,86.84
上条,かみじょう,10700,63.16
朝日,あさひ,10700,0.84
二見,ふたみ,10700,26.72
橋田,はしだ,10700,60.27
梅野,うめの,10600,154.39
有川,ありかわ,10600,35.48
白田,しろた,10600,68.39
深山,みやま,10600,9.36
高良,たから,10600,50.38
岩上,いわがみ,10600,62.86
高畠,たかはた|たかばたけ,10600,33.25
下平,しもだいら|しもひら,10600,92.31
石神,いしがみ,10600,39.52
江尻,えじり,10600,76.74
鷲尾,わしお,10600,81.99
藤平,ふじひら,10600,1137.93
坂根,さかね,10600,146.5
野坂,のさか,10600,46.64
速水,はやみ,10500,19.91
早野,はやの,10500,97.06
永吉,ながよし,10500,24.13
田井,だい|たい,10500,74.16
稲川,いながわ,10500,441.47
山室,やまむろ,10500,95.65
久松,ひさまつ,10500,53.66
古家,ふるや|ふるいえ|こげ,10500,515.62
香取,かとり,10500,13.07
前山,まえやま,10400,44.75
折原,おりはら,10400,42.31
西出,にしで,10400,82.5
里見,さとみ,10400,26.56
佐瀬,させ,10400,196.43
沖野,おきの,10400,76.3
小田原,おだわら,10400,4.87
白土,しらつち|しらと,10400,62.26
八重樫,やえがし,10400,169.67
上坂,うえさか|かみさか|こうさか,10400,102.33
池永,いけなが,10400,120.0
錦織,にしごり|にしきおり|にしごおり|にしこり,10400,33.25
沢口,さわぐち,10400,38.71
品田,しなだ,10400,109.09
桐生,きりゅう,10400,3890.48
永岡,ながおか,10400,80.98
中崎,なかさき|なかざき,10400,65.02
鍋島,なべしま,10300,48.35
正田,しょうだ|まさだ,10300,72.13
岩倉,いわくら,10300,21.02
石森,いしもり,10300,42.17
井野,いの,10300,71.74
猪野,いの,10300,176.23
菱沼,ひしぬま,10300,175.77
熊崎,くまさき,10300,2153.34
今岡,いまおか,10300,33.5
笹田,ささだ,10300,151.72
池原,いけはら,10300,70.21
湯田,ゆだ,10200,38.94
宮部,みやべ,10200,21.96
香月,かづき|かつき,10200,37.93
宮前,みやまえ,10200,12.22
嶋,しま,10200,8.74
泉谷,いずみや|いずたに|いづたに,10200,44.75
矢内,やない,10200,115.79
逸見,へんみ,10200,92.31
白岩,しろいわ,10200,86.27
湯沢,ゆざわ,10200,8.46
江島,えじま,10100,29.2
坂巻,さかまき,10100,94.29
君島,きみしま,10100,57.39
小柴,こしば,10100,74.16
渕上,せのかみ|ふちがみ|ふちかみ,10100,180.57
藤代,ふじしろ,10100,50.77
仁科,にしな,10100,40.74
大道,だいどう|おおみち,10100,1.22
立野,たつの|たての|たちの,10100,54.1
宮永,みやなが,10100,96.35
島野,しまの,10100,73.74
本庄,ほんじょう,10100,14.9
飯尾,いいお,10100,98.51
小野塚,おのづか|おのつか,10000,114.78
山際,やまぎわ,10000,90.41
中瀬,なかせ,10000,66.33
笹岡,ささおか,10000,117.86
高桑,たかくわ,10000,132.93
木山,きやま,10000,364.64
門馬,もんま,10000,203.08
成沢,なるさわ,10000,161.17
尾田,おだ,10000,57.14
田野,でんや|たの,10000,6.63
寺嶋,てらしま,10000,136.36
野々村,ののむら,9900,60.83
宮岡,みやおか,9900,253.85
木崎,きざき|きさき,9900,328.36
川久保,かわくぼ,9900,70.59
野瀬,のせ,9900,39.76
景山,かげやま,9900,27.85
中垣,なかがき,9900,114.78
柳本,やなもと|やなぎもと,9900,58.93
松藤,まつとう,9900,107.32
北林,きたばやし,9900,74.16
石島,いしじま,9900,152.6
三角,さんかく|みすみ,9900,2.42
隅田,すみた,9900,34.55
小黒,おぐろ,9900,115.79
大月,おおつき,9900,11.68
木暮,こぐれ,9800,73.74
梅崎,うめざき,9800,420.38
浅岡,あさおか,9800,8.0
福村,ふくむら,9800,57.64
赤池,あかいけ|あかち,9800,48.35
手嶋,てしま,9800,84.62
菅田,すげた|すがた,9800,98.51
一瀬,いちのせ,9800,90.41
嶋村,しまむら,9800,158.65
羽賀,はが,9800,84.62
青田,あおた,9800,15.79
浅利,あさり,9800,62.26
木元,きもと,9800,115.79
羽生,はにゅう|はぶ|うい,9800,13.61
関戸,せきど,9800,96.35
又吉,またきち|またよし,9700,83.54
諸岡,もろおか,9700,125.71
柏崎,かしわざき,9700,11.79
仙波,せんば,9700,108.2
船山,ふなやま,9700,415.09
米澤,こめさわ|よねざわ,9700,49.07
一戸,いっこ|いちのへ,9700,45.67
碓井,うすい,9700,106.45
古瀬,ふるせ,9700,98.51
兵藤,ひょうどう,9700,109.09
津久井,つくい,9700,30.41
笹井,ささい,9700,94.96
北尾,きたお,9700,66.67
伊丹,いたみ,9600,6.35
河島,かわしま,9600,90.41
